run,base_recall_micro,crc_recall_micro,rcps_recall_micro,ltt_recall_micro,base_recall_macro,crc_recall_macro,rcps_recall_macro,ltt_recall_macro,base_recall_weighted,crc_recall_weighted,rcps_recall_weighted,ltt_recall_weighted,base_recall_samples,crc_recall_samples,rcps_recall_samples,ltt_recall_samples,base_precision_micro,crc_precision_micro,rcps_precision_micro,ltt_precision_micro,base_precision_macro,crc_precision_macro,rcps_precision_macro,ltt_precision_macro,base_precision_weighted,crc_precision_weighted,rcps_precision_weighted,ltt_precision_weighted,base_precision_samples,crc_precision_samples,rcps_precision_samples,ltt_precision_samples,base_avg_prediction_set_size,base_total_false_positives,base_total_false_negatives,crc_avg_prediction_set_size,crc_total_false_positives,crc_total_false_negatives,rcps_avg_prediction_set_size,rcps_total_false_positives,rcps_total_false_negatives,ltt_avg_prediction_set_size,ltt_total_false_positives,ltt_total_false_negatives,with_demographics
40,0.07796610169491526,0.8375302663438257,0.8840193704600484,0.0,0.058852550125400103,0.7312755085280074,0.7901422642199991,0.0,0.07796610169491526,0.8375302663438257,0.8840193704600484,0.0,0.08232445520581114,0.8592951304815711,0.9031476997578692,0.0,0.4916030534351145,0.4326454033771107,0.42013808975834294,0.0,0.35941092427739313,0.37413197762108846,0.3731235392180385,0.0,0.6071417666364104,0.5988880317551141,0.5990285633642233,0.0,0.08461124562819478,0.4598690700385615,0.44417541027710516,0.0,0.17621737960721012,333,3808,2.1509281678773204,4536,671,2.3379069141781006,5039,479,0.0,0,4130,True
41,0.35235063663075417,0.9023016650342801,0.9165034280117532,0.0,0.26631545783422594,0.8708319189652564,0.8878413336578456,0.0,0.35235063663075417,0.9023016650342801,0.9165034280117532,0.0,0.367465016146394,0.9071582346609257,0.9211517761033369,0.0,0.49878682842287697,0.3879355721654911,0.38532015647519047,0.0,0.37606364159410566,0.3696066634165623,0.3690502085745027,0.0,0.6288738874604527,0.6195282081677947,0.6192008864914252,0.0,0.3699766774309294,0.40442231790455685,0.39908503767491926,0.0,0.7763724434876211,1446,2645,2.556243272335845,5814,399,2.6141011840688915,5971,341,0.0,0,4084,True
42,0.3824096385542169,0.876867469879518,0.8971084337349398,0.0,0.27599256562125407,0.7794177932085402,0.8100423839540328,0.0,0.3824096385542169,0.876867469879518,0.8971084337349398,0.0,0.4052024671493698,0.8954143201930812,0.913113435237329,0.0,0.5345234085550691,0.4187571921749137,0.4110632659821133,0.0,0.38194753571311235,0.3717799532145025,0.3713058063932979,0.0,0.6036043544084156,0.5966142699986411,0.596724634909084,0.0,0.4060069723786538,0.4619200858138911,0.44824349691606324,0.0,0.7961920085813892,1382,2563,2.330383480825959,5051,511,2.428801287208367,5334,427,0.0,0,4150,True
43,0.33373727581192436,0.8691226369365003,0.8848763936015511,0.0,0.2915493433868111,0.8037944814193551,0.8206335046328311,0.0,0.33373727581192436,0.8691226369365003,0.8848763936015511,0.0,0.34380875637926406,0.8815471394037067,0.8976631748589847,0.0,0.4498529892192094,0.3962868825284562,0.39453209422952235,0.0,0.3823033349939193,0.3690104834239294,0.3683422005746499,0.0,0.6180973877229258,0.6135577573937749,0.6123863606955362,0.0,0.3430477213716536,0.4267168054436386,0.42273256334497267,0.0,0.8221864088100994,1684,2749,2.4305667472468437,5463,540,2.4856298683857103,5603,475,0.0,0,4126,True
44,0.10216492337630746,0.8727803454147409,0.8727803454147409,0.0,0.054724664636860744,0.7928215994043533,0.7928215994043533,0.0,0.10216492337630746,0.8727803454147409,0.8727803454147409,0.0,0.1115735767991407,0.889500537056928,0.889500537056928,0.0,0.6306306306306306,0.40781995908160945,0.40781995908160945,0.0,0.33047455688965127,0.3695117988638379,0.3695117988638379,0.0,0.5735887025271695,0.6007982372824591,0.6007982372824591,0.0,0.11211063372717509,0.43246509129967775,0.43246509129967775,0.0,0.17883995703544575,246,3691,2.362513426423201,5210,523,2.362513426423201,5210,523,0.0,0,4111,True
45,0.13437195715676728,0.8880233690360273,0.8880233690360273,0.0,0.0936917999208493,0.8083016132317251,0.8083016132317251,0.0,0.13437195715676728,0.8880233690360273,0.8880233690360273,0.0,0.14222401289282838,0.9019607843137255,0.9019607843137255,0.0,0.5655737704918032,0.40421052631578946,0.40421052631578946,0.0,0.38714596915260086,0.3681042344232324,0.3681042344232324,0.0,0.6155760851284006,0.6090777357879994,0.6090777357879994,0.0,0.14544721998388396,0.4347300564061241,0.4347300564061241,0.0,0.26215417673918884,424,3556,2.424120333064733,5377,460,2.424120333064733,5377,460,0.0,0,4108,True
46,0.07621134648161675,0.8802045288531775,0.9101533966398831,0.0,0.06099885244972611,0.7690192419891616,0.8136778324903396,0.0,0.07621134648161675,0.8802045288531775,0.9101533966398831,0.0,0.0794417606011809,0.9015029522275899,0.928743961352657,0.0,0.4151193633952255,0.4232029969562163,0.41181006940619147,0.0,0.3660246978698203,0.3685498468799822,0.36807650157815325,0.0,0.6263904774017588,0.6037675847674197,0.6040596076125554,0.0,0.07890499194847021,0.4541957416353551,0.4378242977276793,0.0,0.202361782071927,441,3794,2.2925389157273215,4927,492,2.436124530327429,5339,369,0.0,0,4107,True
47,0.37181996086105673,0.8909001956947162,0.9070450097847358,0.0,0.25913402131627955,0.8119450041136534,0.8358319895890564,0.0,0.37181996086105673,0.8909001956947162,0.9070450097847358,0.0,0.39217531594514654,0.9068297929550955,0.9206776015057812,0.0,0.537862703467799,0.3993421052631579,0.39556219330061876,0.0,0.3716975351891416,0.3656637643657173,0.3658705087017549,0.0,0.6224390765901422,0.6196490449378057,0.6196073417227317,0.0,0.39222013085955004,0.4329120731379402,0.4240387200860446,0.0,0.7598816886259747,1306,2568,2.452272116160258,5478,446,2.520570045711213,5666,380,0.0,0,4088,True
48,0.21696061850688572,0.8673592655230732,0.9002174438270114,0.0,0.14261588042847959,0.7845858046314369,0.8238130153908491,0.0,0.21696061850688572,0.8673592655230732,0.9002174438270114,0.0,0.23293927995701236,0.88527673293928,0.9163084363245567,0.0,0.577491961414791,0.4109432234432234,0.4054406964091404,0.0,0.377513055404747,0.3709551854571749,0.3709192924805634,0.0,0.5972022906303754,0.5935670180755276,0.5937776404246179,0.0,0.23361096184846858,0.4450564212788823,0.4324288017195056,0.0,0.41778613648576035,657,3241,2.3471252015045674,5146,549,2.4691026329930144,5464,413,0.0,0,4139,True
49,0.21854465806765636,0.8707714772450718,0.8931613531272816,0.0,0.14719339367779521,0.7991614368105374,0.834679809196554,0.0,0.21854465806765636,0.8707714772450718,0.8931613531272816,0.0,0.23227712137486572,0.8864124597207304,0.9056122448979592,0.0,0.5458966565349544,0.4027011817670231,0.3964567354434482,0.0,0.3739483301332962,0.36836824669022095,0.3687834559549259,0.0,0.6088180996017566,0.6073487474405275,0.6076491431226575,0.0,0.2365735767991407,0.4307644110275689,0.4197994987468672,0.0,0.4417293233082707,747,3211,2.385875402792696,5307,531,2.4857679914070894,5587,439,0.0,0,4109,True
50,0.18812606889811873,0.8841925238211581,0.907402882970926,0.0,0.17041335374613523,0.807904737521454,0.8396858481249168,0.0,0.18812606889811873,0.8841925238211581,0.907402882970926,0.0,0.19217321140398064,0.899677245831092,0.9215976331360947,0.0,0.41264737406216506,0.40193247445579744,0.3953587396210347,0.0,0.3738130195502662,0.3675470840499105,0.36687271356291595,0.0,0.6237417673644375,0.6088621937494709,0.6084555333169268,0.0,0.19566971490048413,0.4253182714721176,0.41447014523937603,0.0,0.5018827326519634,1096,3323,2.4217321140398065,5385,474,2.526627218934911,5680,379,0.0,0,4093,True
51,0.22573583069812697,0.8752128435903673,0.8752128435903673,0.0,0.15685495967907628,0.7785589660185003,0.7785589660185003,0.0,0.22573583069812697,0.8752128435903673,0.8752128435903673,0.0,0.23965609887157444,0.8933369156367544,0.8933369156367544,0.0,0.5491124260355029,0.4163869922462678,0.4163869922462678,0.0,0.37996706315582607,0.3698772662254921,0.3698772662254921,0.0,0.6121122029273124,0.6039680063663398,0.6039680063663398,0.0,0.24261149919398173,0.4545495253447967,0.4545495253447967,0.0,0.4540569586243955,762,3183,2.3216012896292315,5043,513,2.3216012896292315,5043,513,0.0,0,4111,True
52,0.3839590443686007,0.8607996099463676,0.8912725499756217,0.0,0.26948251711208626,0.7683277203775902,0.8123006259443905,0.0,0.3839590443686007,0.8607996099463676,0.8912725499756217,0.0,0.40640991112308106,0.8794775114462698,0.9082951791004579,0.0,0.5064308681672026,0.408869847151459,0.4022002200220022,0.0,0.3586533497016419,0.36679006642639084,0.3676146859534568,0.0,0.591813365108155,0.5997545387900812,0.600137410359517,0.0,0.40636502379028644,0.44644941197594035,0.4351826914444743,0.0,0.8375976299488285,1535,2527,2.3258820360894155,5105,571,2.4481551306221383,5434,446,0.0,0,4102,True
53,0.1289774107359728,0.852562545542871,0.8892397376730629,0.0,0.0807083722635738,0.7396767202141574,0.801732847398482,0.0,0.1289774107359728,0.852562545542871,0.8892397376730629,0.0,0.1381720430107527,0.8764784946236559,0.9073924731182795,0.0,0.6103448275862069,0.4268515140459686,0.412739571589628,0.0,0.3978621333590908,0.3692757892158259,0.37027663482660556,0.0,0.6204638772581222,0.6003467050893132,0.6002282709963083,0.0,0.14099462365591398,0.4594534050179211,0.43754480286738345,0.0,0.23387096774193547,339,3586,2.210483870967742,4713,607,2.3844086021505375,5209,456,0.0,0,4117,True
54,0.10833130920573233,0.8698081127034248,0.9023560845275687,0.0,0.0927895006006022,0.824751241971874,0.8608326398400231,0.0,0.10833130920573233,0.8698081127034248,0.9023560845275687,0.0,0.11120064464141821,0.8785925329035724,0.9108246038141284,0.0,0.4276126558005753,0.39059773123909247,0.3874230889560955,0.0,0.34561734561734564,0.369921159576041,0.3695245914270977,0.0,0.5838079282334809,0.6048111732188663,0.6045937185934326,0.0,0.11925866236905722,0.40187125078341834,0.39649923896499234,0.0,0.2801504163309159,597,3671,2.4625302175664787,5587,536,2.575611066344346,5874,402,0.0,0,4117,True
55,0.10749578211617257,0.8669558929862617,0.898529766208725,0.0,0.09147688167165624,0.8009140524358159,0.8417607971211708,0.0,0.10749578211617257,0.8669558929862617,0.898529766208725,0.0,0.11197428341816233,0.8806589874095901,0.9107956067506028,0.0,0.4442231075697211,0.4059819413092551,0.3994856408058294,0.0,0.3779736372020184,0.37329312898723116,0.3730778335244645,0.0,0.6123183765368748,0.60268288573995,0.602620811299737,0.0,0.11465309402625234,0.4332083221716224,0.4205286186266631,0.0,0.2689525850522368,558,3703,2.373426198767747,5263,552,2.4998660594695954,5604,421,0.0,0,4149,True
56,0.2163799370002423,0.851223649139811,0.8735158710928035,0.7140780227768355,0.132008662619008,0.7182337074803805,0.74975770991495,0.5480753617714961,0.21637993700024233,0.851223649139811,0.8735158710928035,0.7140780227768355,0.23414830736163353,0.876947877485223,0.897501343363783,0.7479849543256314,0.5591734502191609,0.43688595945777886,0.4279947762080019,0.4827981651376147,0.3457222621612139,0.36868776662961483,0.3681906925882692,0.36965736113096054,0.5808530347650159,0.5930764933126802,0.5932567258895299,0.5931719696113388,0.23522299838796346,0.4811481282464624,0.46704280852588215,0.531166039763568,0.4290703922622246,704,3234,2.160397635679742,4528,614,2.2630306286942505,4818,522,1.6399785061794734,3157,1180,True
57,0.24106925880923452,0.8738760631834751,0.8996354799513974,0.0,0.1784191740882972,0.7828760689196232,0.8163282631550622,0.0,0.24106925880923455,0.8738760631834751,0.8996354799513974,0.0,0.25288745635240395,0.8913510609723342,0.9153908138597905,0.0,0.4942700548081714,0.41644470179502024,0.4110592938041306,0.0,0.36648590848014456,0.3707855205862221,0.37075043081899084,0.0,0.6011234554467787,0.6054005168374064,0.6054864341562399,0.0,0.2571850658071448,0.44856298683857104,0.4397887008684752,0.0,0.5390813859790492,1015,3123,2.3193661026054255,5039,519,2.419016921837228,5304,413,0.0,0,4115,True
58,0.20378457059679767,0.8709364386220282,0.8978651140223193,0.0,0.15756037615387722,0.8062903610284403,0.8399436756969584,0.0,0.20378457059679767,0.8709364386220282,0.8978651140223193,0.0,0.2137476459510358,0.885256927629809,0.9106806564433683,0.0,0.49616066154754873,0.3973436635307139,0.39418468420492064,0.0,0.3803296022413491,0.36996835001244593,0.3703278499170266,0.0,0.6168644886150805,0.6080809382480071,0.6080886711643491,0.0,0.22069769527396643,0.41265357367052274,0.4069141781006188,0.0,0.45547484530535376,853,3282,2.4307237019101424,5445,532,2.5259617971482378,5688,421,0.0,0,4122,True
59,0.21657754010695188,0.86558094312105,0.8908604764219737,0.7489061740398639,0.13736708154107716,0.7536138669092622,0.7939475531888792,0.5713270885119236,0.21657754010695188,0.86558094312105,0.8908604764219737,0.7489061740398639,0.23196567444355054,0.8860284258514347,0.9088227406811478,0.7827835880933226,0.6319148936170212,0.42186944674801563,0.4111048794167134,0.48804055124346585,0.401626231440299,0.3682338833745719,0.367843951432131,0.37113716047879586,0.6275253996583733,0.6090822427833509,0.6089087179747201,0.6104729610928971,0.23665862161437382,0.4626798963082149,0.4434611602753195,0.5475105032627157,0.37811745776347544,519,3223,2.2636095467953874,4880,553,2.390721373022258,5250,449,1.692947170823277,3232,1033,True
60,0.09412049358819259,0.865231067021534,0.8993467215097992,0.0,0.06222522681364676,0.7697553296894943,0.8251492047947403,0.0,0.09412049358819259,0.865231067021534,0.8993467215097992,0.0,0.1006991126646948,0.8861253025006722,0.9155687012637805,0.0,0.5517730496453901,0.4180011689070719,0.40565317035905274,0.0,0.3771752397558849,0.37111059559844123,0.37137421836209344,0.0,0.6036085875530784,0.5995606591816159,0.5996768315793659,0.0,0.10325356278569509,0.4384243076095724,0.42063278659137754,0.0,0.18956708792686205,316,3744,2.3003495563323475,4979,557,2.4638343640763645,5446,416,0.0,0,4133,True
61,0.1830541393542122,0.8659868900218499,0.8939062879339645,0.7965525613012867,0.1025054545306081,0.7270976075153417,0.782169242541567,0.6128270438191458,0.1830541393542122,0.8659868900218499,0.8939062879339645,0.7965525613012867,0.19930163846360463,0.8951114692452323,0.9176739188826215,0.8336019339242546,0.66431718061674,0.4341528724440117,0.4176971072036302,0.4764740052279988,0.3865155103717965,0.3663446605906689,0.366724702980219,0.3672393735787916,0.6004249432914471,0.597770464897308,0.5975957948334505,0.5975802994784998,0.19997313994090787,0.4759602471125436,0.4511594592174769,0.5302623332437998,0.30486167069567555,381,3365,2.206822455009401,4649,552,2.3677142089712597,5133,437,1.849583669084072,3605,838,True
62,0.06525958272683163,0.8512857836001941,0.9032023289665211,0.0,0.060432390420869155,0.7853642961958619,0.8528835374272804,0.0,0.06525958272683163,0.8512857836001941,0.9032023289665211,0.0,0.0671059709521248,0.8657880580957504,0.9139322216245294,0.0,0.4190031152647975,0.40421610413546827,0.39392656861707753,0.0,0.367594271963204,0.37145263490843616,0.3708611933682054,0.0,0.5666816709997275,0.5995003188247523,0.5990417742700889,0.0,0.07181280258203335,0.4229424421732114,0.4060875022413483,0.0,0.17267348036578806,373,3853,2.334857450242066,5172,613,2.541958041958042,5728,399,0.0,0,4122,True
63,0.06471306471306472,0.8678876678876679,0.9052503052503053,0.0,0.045715442451578735,0.7854970875848005,0.8335431517055293,0.0,0.06471306471306472,0.8678876678876679,0.9052503052503053,0.0,0.06852996506315506,0.8843052942757323,0.9189733942488578,0.0,0.4522184300341297,0.40126453652478267,0.3966827180310326,0.0,0.3247871434653044,0.36561200331067994,0.3662284183160522,0.0,0.5795374229856989,0.6109917835325612,0.6104682876796897,0.0,0.06920182746573501,0.4141359849502822,0.4091194123443518,0.0,0.15748454716474067,321,3830,2.380274119860253,5303,541,2.511421660843859,5638,388,0.0,0,4095,True
64,0.3361425475559836,0.8844209005538165,0.9015169756802311,0.0,0.23604107282820416,0.8132917683153585,0.8377489463778552,0.0,0.3361425475559836,0.8844209005538165,0.9015169756802311,0.0,0.3591946308724832,0.8983892617449665,0.9138255033557047,0.0,0.5493900039354584,0.4098415532247266,0.4047130039995676,0.0,0.3833114018250847,0.3744465328221222,0.37419081928312053,0.0,0.6083005341407333,0.5967535861832094,0.597003039362819,0.0,0.361744966442953,0.43691275167785226,0.42733780760626394,0.0,0.6821476510067114,1145,2757,2.4059060402684564,5289,480,2.483489932885906,5507,409,0.0,0,4153,True
65,0.3598255391325418,0.8645505209595348,0.8812696874242791,0.6668282045069057,0.23619573382858716,0.7614599762578146,0.7888261870297639,0.49368176428063176,0.3598255391325418,0.8645505209595348,0.8812696874242791,0.6668282045069057,0.38591776404192424,0.8860521365224402,0.9002956194571352,0.7042461703843053,0.5629264594389689,0.4165304692972216,0.4097566471383506,0.4876838561049087,0.36424852325574003,0.36873137518415144,0.36849049652810173,0.36392169003457453,0.5892961807496183,0.5936844178729537,0.5930412335333232,0.5927422141081669,0.38542506494669887,0.4426229508196721,0.43223147899310227,0.533010839380095,0.708949207202365,1153,2642,2.3020693361999465,4998,559,2.38538027411986,5239,490,1.516527815103467,2891,1375,True
66,0.38811445341159206,0.8879921741257031,0.900953778429934,0.7260943996087063,0.2395011606017742,0.7930626155472756,0.8154457034317756,0.5508767306031411,0.38811445341159206,0.8879921741257031,0.900953778429934,0.7260943996087063,0.4141590542718968,0.9052928533046749,0.9171144545943042,0.7585975282106394,0.5952738184546137,0.413600637885864,0.4066225165562914,0.48584519718540337,0.36680919760829506,0.3676410807104795,0.3669361993907601,0.36752070588963887,0.5986411657117054,0.6042965375583713,0.6038322527882231,0.6041597829031323,0.41026329930145083,0.4476983700519434,0.43722013254522657,0.5461669353394232,0.7162815690488984,1079,2502,2.3586781300376143,5148,458,2.434175174637292,5376,405,1.6418592154755507,3142,1120,True
67,0.3704330994435035,0.8802322767965158,0.9051536414226954,0.0,0.28460781922382666,0.8123367397306372,0.8442736560141685,0.0,0.3704330994435035,0.8802322767965158,0.9051536414226954,0.0,0.38924731182795697,0.8939516129032258,0.9173387096774194,0.0,0.5,0.4039080714999445,0.3988698155453673,0.0,0.3797353844178124,0.3719351382782117,0.37173476528728205,0.0,0.6036859563835739,0.5990275488391691,0.5992542727954127,0.0,0.38745519713261645,0.4367831541218638,0.4268369175627239,0.0,0.8231182795698925,1531,2602,2.421236559139785,5369,495,2.5212365591397847,5638,392,0.0,0,4133,True
68,0.33260500121388686,0.8599174556931294,0.8914785142024764,0.0,0.2562627169830537,0.7882367869780569,0.8335048261398899,0.0,0.33260500121388686,0.8599174556931294,0.8914785142024764,0.0,0.348252688172043,0.8740591397849462,0.9033602150537634,0.0,0.4894605216148625,0.39918854953228894,0.3922238837855159,0.0,0.37420047596682426,0.3678462509652511,0.3674924297277689,0.0,0.596348877158582,0.5934625139409477,0.5916950763139973,0.0,0.344847670250896,0.4263888888888889,0.41496415770609313,0.0,0.7524193548387097,1429,2749,2.385215053763441,5331,577,2.5166666666666666,5690,447,0.0,0,4119,True
69,0.08042635658914729,0.8522286821705426,0.8856589147286822,0.718265503875969,0.051984959681055765,0.721845619978175,0.7741550121611761,0.5518994022640908,0.08042635658914729,0.8522286821705426,0.8856589147286822,0.718265503875969,0.08671140939597316,0.8782550335570469,0.9077852348993288,0.7511409395973154,0.5424836601307189,0.4371272365805169,0.42536358347876674,0.4854289456450557,0.36830102427757144,0.3698022770297243,0.37085167869122726,0.3715887918688137,0.589767432888136,0.596732068632953,0.5978377027584421,0.5965340458235924,0.08791946308724832,0.4850111856823266,0.46559284116331096,0.5326174496644295,0.16429530201342282,280,3796,2.160536912751678,4530,610,2.3073825503355705,4939,472,1.639731543624161,3143,1163,True
70,0.34302467627656974,0.8619594429513804,0.8871243586611287,0.7908624480820914,0.2182942627473893,0.71375005654737,0.757740694663854,0.6134016540231194,0.34302467627656974,0.8619594429513804,0.8871243586611287,0.7908624480820914,0.3667834051724138,0.8898168103448276,0.9119073275862069,0.8243534482758621,0.5862212943632568,0.4409448818897638,0.4253748828491096,0.4801958166444148,0.3737221651671237,0.3666825134863642,0.36540103575119715,0.3714852941674825,0.6006958538601113,0.6026926840136005,0.6009548682851312,0.6060614620831952,0.3690283764367816,0.4999551005747126,0.4753502155172413,0.5492995689655171,0.6452047413793104,991,2689,2.1554418103448274,4473,565,2.2995689655172415,4905,462,1.8160021551724137,3504,856,True
71,0.3452729044834308,0.8667153996101364,0.9042397660818714,0.0,0.24598324235271132,0.7823695738682498,0.8331162748409516,0.0,0.3452729044834308,0.8667153996101364,0.9042397660818714,0.0,0.3636852001074402,0.8836959441310771,0.9191512221326887,0.0,0.5113677372789607,0.40521758942811575,0.3978344768439108,0.0,0.3653944736303097,0.3656454642175249,0.36655013764738004,0.0,0.5971787703601893,0.5996865824600057,0.6012869704222208,0.0,0.3657444713045035,0.43593875906526997,0.42201629510251587,0.0,0.7442922374429224,1354,2687,2.3577759871071717,5221,547,2.5055063121138867,5617,393,0.0,0,4104,True
72,0.22361748369958948,0.8510021733880705,0.8828785317556146,0.0,0.14132641337044796,0.77090882440244,0.8120867958704299,0.0,0.22361748369958948,0.8510021733880705,0.8828785317556146,0.0,0.24193981730252553,0.8682160128962924,0.897501343363783,0.0,0.5886840432294977,0.407587323617858,0.401273186258369,0.0,0.3658981496868207,0.3697482224686823,0.3696699402336949,0.0,0.5963104218089801,0.5896056253110858,0.589241513496676,0.0,0.24435787211176788,0.4376231416801003,0.42405516747268485,0.0,0.42262224610424504,647,3215,2.322944653412144,5122,617,2.4478774852229983,5455,485,0.0,0,4141,True
73,0.2814400389199708,0.8727803454147409,0.899537825346631,0.0,0.19764719889864388,0.7885391785599688,0.8260352635199512,0.0,0.2814400389199708,0.8727803454147409,0.899537825346631,0.0,0.2977437550362611,0.8875906526994359,0.9127048079505775,0.0,0.5225835591689251,0.40482906465079543,0.4001298420255356,0.0,0.364503039605889,0.3677529444277942,0.36844012877034354,0.0,0.6037200132251307,0.6060483797125527,0.6060399110463773,0.0,0.30083266183185603,0.4374608290804906,0.4275226072164025,0.0,0.5946817082997583,1057,2954,2.380607037335482,5275,523,2.4824066612946547,5544,413,0.0,0,4111,True
74,0.12384876393601552,0.8494910324769753,0.890208434318953,0.0,0.07420473463707992,0.7819108663873648,0.8345468705315815,0.0,0.12384876393601552,0.8494910324769753,0.890208434318953,0.0,0.13423810803547434,0.8629400698736899,0.9020424617038431,0.0,0.5941860465116279,0.4017191977077364,0.39481887563151674,0.0,0.35680017717165446,0.36862243142987766,0.36885265449210886,0.0,0.5931264614891975,0.5941092079108646,0.5942043587920145,0.0,0.1354026695332796,0.42242228791543485,0.4102391830153185,0.0,0.23112066648750335,349,3615,2.344799785004031,5220,621,2.500134372480516,5630,453,0.0,0,4126,True
75,0.2677050377220735,0.869311267948406,0.9058165003650523,0.0,0.21331240100348925,0.7992319909091959,0.8481649832113912,0.0,0.2677050377220735,0.869311267948406,0.9058165003650523,0.0,0.2776881720430108,0.8842741935483871,0.9186827956989247,0.0,0.46808510638297873,0.40939828080229224,0.39871451526513124,0.0,0.37123848285763256,0.3720716320629527,0.37047377907097284,0.0,0.6071663318385132,0.6071257454865384,0.6061253962002607,0.0,0.28118279569892474,0.4425179211469534,0.42468637992831537,0.0,0.6317204301075269,1250,3009,2.3454301075268815,5153,537,2.5094086021505375,5613,387,0.0,0,4109,True
76,0.12509126308104163,0.8534923339011925,0.879045996592845,0.0,0.07904570363572681,0.6955058440505337,0.7401808812901799,0.0,0.12509126308104163,0.8534923339011925,0.879045996592845,0.0,0.1338709677419355,0.8836021505376344,0.9059139784946236,0.0,0.5376569037656904,0.439583855602908,0.4258429615656685,0.0,0.3390220609189141,0.36186208437114614,0.36277074180833285,0.0,0.597183503273664,0.6024571288913811,0.6033158629438641,0.0,0.1350806451612903,0.45922939068100355,0.44310035842293904,0.0,0.256989247311828,442,3595,2.1446236559139784,4471,602,2.2801075268817206,4870,497,0.0,0,4109,True
77,0.21849148418491485,0.8805352798053528,0.902676399026764,0.0,0.16065510593326424,0.8074694970318582,0.8425687183104539,0.0,0.21849148418491487,0.8805352798053528,0.902676399026764,0.0,0.23038688876947877,0.8985760343901128,0.9171144545943042,0.0,0.4944933920704846,0.4007751937984496,0.3944290878162875,0.0,0.3634803189479487,0.3678239073560916,0.3680804049980952,0.0,0.5973945524241833,0.6059603283675218,0.6060362232774809,0.0,0.2323571556510836,0.422980476446355,0.411472326706072,0.0,0.4879097259537883,918,3212,2.4261149919398175,5411,491,2.5271359484148306,5696,400,0.0,0,4110,True
78,0.38392204628501825,0.8730816077953715,0.9040194884287455,0.0,0.2781896009651949,0.7897431006828106,0.8310334980450748,0.0,0.38392204628501825,0.8730816077953715,0.9040194884287455,0.0,0.4035982814178303,0.8876208378088077,0.9174274973147154,0.0,0.5011128775834658,0.4035127223598289,0.397621343619415,0.0,0.3633016671281905,0.36556718048180886,0.3660944876123233,0.0,0.593131827606001,0.5958499034567282,0.5966947917931249,0.0,0.40037593984962405,0.4361349803079126,0.42517006802721086,0.0,0.8445220193340494,1569,2529,2.3850698174006446,5298,521,2.5061761546723953,5622,394,0.0,0,4105,True
79,0.27056539674836205,0.8730890560543557,0.8971123513710264,0.0,0.17514476765683015,0.7893051935152301,0.8271041464962835,0.0,0.27056539674836205,0.8730890560543557,0.8971123513710264,0.0,0.2902445579145391,0.8894114485353399,0.9113141628594463,0.0,0.5594581033617662,0.4076591887604804,0.4024164580385327,0.0,0.3629391770435009,0.36792401880359943,0.3691560055217322,0.0,0.5890941227273607,0.5915390256051316,0.5921961146789674,0.0,0.2933351249664069,0.4324554331272955,0.4237212218937561,0.0,0.5356087073367375,878,3006,2.3719430260682612,5228,523,2.468959957000806,5490,424,0.0,0,4121,True
80,0.352798643082142,0.8669735885631209,0.9006542282529683,0.0,0.2426327805135752,0.7721984490858662,0.8223735647317564,0.0,0.352798643082142,0.8669735885631209,0.9006542282529683,0.0,0.37516796560064497,0.8853802741198602,0.915748454716474,0.0,0.5239294710327456,0.40919487648673375,0.4016641452344932,0.0,0.3617538470682427,0.36675507527535006,0.36804774173218596,0.0,0.5945193844984804,0.6019579307888543,0.6028658011551817,0.0,0.37646689957896623,0.4445489563737346,0.4312908716294902,0.0,0.7468422467078742,1323,2671,2.349905939263639,5166,549,2.486965869389949,5537,410,0.0,0,4127,True
81,0.3882381649585164,0.8784773060029283,0.9050756466569058,0.6303074670571011,0.26717309575377285,0.7903893770521448,0.8329574511000407,0.4726718533930434,0.3882381649585164,0.8784773060029283,0.9050756466569058,0.6303074670571011,0.41120365394948954,0.8957549704459967,0.9184578183772165,0.6612036539494895,0.555710792874607,0.4120407462515738,0.3993754710886185,0.501358695652174,0.3791679590876467,0.36910485954069655,0.3674239479631148,0.37425520044874255,0.6175045899502791,0.6090111101808886,0.6078522234315967,0.6157936954149813,0.4128156904889844,0.44966863693354825,0.42714490417338347,0.5512717177144904,0.7692101020956476,1272,2507,2.34739387426115,5137,498,2.4951638903815154,5578,389,1.38420204191295,2569,1515,True
82,0.2770615422038433,0.8691315981513014,0.8885915835563123,0.0,0.21262453968838627,0.7824266908054381,0.8070852519121313,0.0,0.2770615422038433,0.8691315981513014,0.8885915835563123,0.0,0.2885391444713479,0.8861985472154964,0.9051654560129136,0.0,0.47339983374896094,0.3997985901309164,0.3961609369916495,0.0,0.3654822185183942,0.365012208826955,0.36491290553565275,0.0,0.5954413820867785,0.6024141616240302,0.6021492269728809,0.0,0.28894269572235676,0.426957223567393,0.42005201327235225,0.0,0.6472962066182405,1267,2972,2.404358353510896,5364,538,2.4807640570352434,5568,458,0.0,0,4111,True
