run,recall_alpha_0.1,recall_alpha_0.25,name
85.0,0.9015864479698844,0.7491261091691315,df_recall_cc_wo_demo_ip
86.0,0.9013970983342289,0.7485222998387964,df_recall_cc_wo_demo_ip
87.0,0.9015557939914163,0.7481223175965666,df_recall_cc_wo_demo_ip
88.0,0.9015864479698844,0.7491261091691315,df_recall_cc_wo_demo_ip
89.0,0.901476510067114,0.7481879194630873,df_recall_cc_wo_demo_ip
90.0,0.9015029522275899,0.7482555018786903,df_recall_cc_wo_demo_ip
91.0,0.9015557939914163,0.7481223175965666,df_recall_cc_wo_demo_ip
92.0,0.9016944593867671,0.74919311457773,df_recall_cc_wo_demo_ip
93.0,0.9014500537056928,0.7483888292158969,df_recall_cc_wo_demo_ip
94.0,0.9014235831318829,0.7485898468976632,df_recall_cc_wo_demo_ip
95.0,0.9015029522275899,0.7482555018786903,df_recall_cc_wo_demo_ip
96.0,0.901476510067114,0.7481879194630873,df_recall_cc_wo_demo_ip
97.0,0.9015293801985511,0.7480547357123692,df_recall_cc_wo_demo_ip
98.0,0.9016680118375033,0.7491256389561475,df_recall_cc_wo_demo_ip
99.0,0.9013705993012631,0.748723461435098,df_recall_cc_wo_demo_ip
0.0,0.7679817498658078,0.5477724100912507,df_recall_nc_w_demo_ip
1.0,0.7679002413515688,0.5475998927326361,df_recall_nc_w_demo_ip
2.0,0.7675450389889755,0.5477278838397419,df_recall_nc_w_demo_ip
3.0,0.7677947891485362,0.547945205479452,df_recall_nc_w_demo_ip
4.0,0.7679817498658078,0.5477724100912507,df_recall_nc_w_demo_ip
5.0,0.7677947891485362,0.547945205479452,df_recall_nc_w_demo_ip
6.0,0.7677324019344438,0.5480924234282644,df_recall_nc_w_demo_ip
7.0,0.7676075268817204,0.5478494623655914,df_recall_nc_w_demo_ip
8.0,0.7678571428571429,0.547798066595059,df_recall_nc_w_demo_ip
9.0,0.7677324019344438,0.5480924234282644,df_recall_nc_w_demo_ip
10.0,0.7675544794188862,0.5477535647027173,df_recall_nc_w_demo_ip
11.0,0.7676075268817204,0.5478494623655914,df_recall_nc_w_demo_ip
12.0,0.7677610333692142,0.5479009687836384,df_recall_nc_w_demo_ip
13.0,0.7678379828326181,0.5474785407725322,df_recall_nc_w_demo_ip
14.0,0.7680495689655172,0.5482219827586207,df_recall_nc_w_demo_ip
15.0,0.7677324019344438,0.5480924234282644,df_recall_nc_w_demo_ip
16.0,0.7677324019344438,0.5480924234282644,df_recall_nc_w_demo_ip
17.0,0.7675450389889755,0.5477278838397419,df_recall_nc_w_demo_ip
18.0,0.7676169983862292,0.5478752017213556,df_recall_nc_w_demo_ip
19.0,0.7677324019344438,0.5480924234282644,df_recall_nc_w_demo_ip
20.0,0.7676699811878527,0.5479709755442086,df_recall_nc_w_demo_ip
21.0,0.7675450389889755,0.5477278838397419,df_recall_nc_w_demo_ip
22.0,0.7677324019344438,0.5480924234282644,df_recall_nc_w_demo_ip
23.0,0.7680246582685607,0.5475743768426695,df_recall_nc_w_demo_ip
24.0,0.7677947891485362,0.547945205479452,df_recall_nc_w_demo_ip
25.0,0.7678571428571429,0.547798066595059,df_recall_nc_w_demo_ip
26.0,0.7676699811878527,0.5479709755442086,df_recall_nc_w_demo_ip
27.0,0.7676699811878527,0.5479709755442086,df_recall_nc_w_demo_ip
28.0,0.7676699811878527,0.5479709755442086,df_recall_nc_w_demo_ip
29.0,0.7680440032197478,0.5476254360075128,df_recall_nc_w_demo_ip
30.0,0.7678571428571429,0.547798066595059,df_recall_nc_w_demo_ip
31.0,0.7678379828326181,0.5474785407725322,df_recall_nc_w_demo_ip
32.0,0.7678571428571429,0.547798066595059,df_recall_nc_w_demo_ip
33.0,0.7677324019344438,0.5480924234282644,df_recall_nc_w_demo_ip
34.0,0.7677324019344438,0.5480924234282644,df_recall_nc_w_demo_ip
35.0,0.7679002413515688,0.5475998927326361,df_recall_nc_w_demo_ip
36.0,0.7677947891485362,0.547945205479452,df_recall_nc_w_demo_ip
37.0,0.7679676985195155,0.5480484522207267,df_recall_nc_w_demo_ip
38.0,0.7678571428571429,0.547798066595059,df_recall_nc_w_demo_ip
39.0,0.7679002413515688,0.5475998927326361,df_recall_nc_w_demo_ip
40.0,0.7675544794188862,0.5477535647027173,df_recall_nc_w_demo_ip
41.0,0.7677610333692142,0.5479009687836384,df_recall_nc_w_demo_ip
42.0,0.7679002413515688,0.5475998927326361,df_recall_nc_w_demo_ip
43.0,0.7677947891485362,0.547945205479452,df_recall_nc_w_demo_ip
44.0,0.7678571428571429,0.547798066595059,df_recall_nc_w_demo_ip
45.0,0.7677947891485362,0.547945205479452,df_recall_nc_w_demo_ip
