run,precision_alpha_0.1,precision_alpha_0.25,name
24,0.5534067508281851,0.8234846449995523,df_precision_nc_w_demo_ip
25,0.5533476548514142,0.823532044396706,df_precision_nc_w_demo_ip
26,0.5533458747648482,0.823658514736182,df_precision_nc_w_demo_ip
27,0.5533458747648482,0.823658514736182,df_precision_nc_w_demo_ip
28,0.5533458747648482,0.823658514736182,df_precision_nc_w_demo_ip
29,0.5533941507915213,0.8236740899740631,df_precision_nc_w_demo_ip
30,0.5533476548514142,0.823532044396706,df_precision_nc_w_demo_ip
31,0.5532457081545065,0.823453147353362,df_precision_nc_w_demo_ip
32,0.5533476548514142,0.823532044396706,df_precision_nc_w_demo_ip
33,0.553465878559914,0.8237058928891277,df_precision_nc_w_demo_ip
34,0.553465878559914,0.8237058928891277,df_precision_nc_w_demo_ip
35,0.5533655135425047,0.8235004916420846,df_precision_nc_w_demo_ip
36,0.5534067508281851,0.8234846449995523,df_precision_nc_w_demo_ip
37,0.5534768954688201,0.8236428891879767,df_precision_nc_w_demo_ip
38,0.5533476548514142,0.823532044396706,df_precision_nc_w_demo_ip
39,0.5533655135425047,0.8235004916420846,df_precision_nc_w_demo_ip
40,0.5531790870773922,0.8234687471975608,df_precision_nc_w_demo_ip
41,0.5533279512020093,0.8236903480444923,df_precision_nc_w_demo_ip
42,0.5533655135425047,0.8235004916420846,df_precision_nc_w_demo_ip
43,0.5534067508281851,0.8234846449995523,df_precision_nc_w_demo_ip
44,0.5533476548514142,0.823532044396706,df_precision_nc_w_demo_ip
45,0.5534067508281851,0.8234846449995523,df_precision_nc_w_demo_ip
46,0.5534532116657721,0.8236267668634818,df_precision_nc_w_demo_ip
47,0.553240118311374,0.8235636819933674,df_precision_nc_w_demo_ip
48,0.553465878559914,0.8237058928891277,df_precision_nc_w_demo_ip
49,0.5533476548514142,0.823532044396706,df_precision_nc_w_demo_ip
50,0.5531199569661108,0.8235162273623812,df_precision_nc_w_demo_ip
51,0.553465878559914,0.8237058928891277,df_precision_nc_w_demo_ip
52,0.553640362689649,0.823547894784092,df_precision_nc_w_demo_ip
53,0.5533602150537634,0.8236111111111111,df_precision_nc_w_demo_ip
54,0.5534067508281851,0.8234846449995523,df_precision_nc_w_demo_ip
55,0.5533976247879275,0.8231538530225913,df_precision_nc_w_demo_ip
56,0.553465878559914,0.8237058928891277,df_precision_nc_w_demo_ip
57,0.5534067508281851,0.8234846449995523,df_precision_nc_w_demo_ip
58,0.5531790870773922,0.8234687471975608,df_precision_nc_w_demo_ip
59,0.5533655135425047,0.8235004916420846,df_precision_nc_w_demo_ip
60,0.553240118311374,0.8235636819933674,df_precision_nc_w_demo_ip
61,0.5534067508281851,0.8234846449995523,df_precision_nc_w_demo_ip
62,0.5531199569661108,0.8235162273623812,df_precision_nc_w_demo_ip
63,0.5533458747648482,0.823658514736182,df_precision_nc_w_demo_ip
64,0.5533333333333333,0.823579418344519,df_precision_nc_w_demo_ip
65,0.5533458747648482,0.823658514736182,df_precision_nc_w_demo_ip
66,0.553465878559914,0.8237058928891277,df_precision_nc_w_demo_ip
67,0.5533602150537634,0.8236111111111111,df_precision_nc_w_demo_ip
68,0.5533602150537634,0.8236111111111111,df_precision_nc_w_demo_ip
69,0.5533333333333333,0.823579418344519,df_precision_nc_w_demo_ip
70,0.5536548132183908,0.8235003591954023,df_precision_nc_w_demo_ip
71,0.5534067508281851,0.8234846449995523,df_precision_nc_w_demo_ip
72,0.553465878559914,0.8237058928891277,df_precision_nc_w_demo_ip
73,0.5534067508281851,0.8234846449995523,df_precision_nc_w_demo_ip
74,0.5533458747648482,0.823658514736182,df_precision_nc_w_demo_ip
75,0.5533602150537634,0.8236111111111111,df_precision_nc_w_demo_ip
76,0.5533602150537634,0.8236111111111111,df_precision_nc_w_demo_ip
77,0.553465878559914,0.8237058928891277,df_precision_nc_w_demo_ip
78,0.5533476548514142,0.823532044396706,df_precision_nc_w_demo_ip
79,0.5533458747648482,0.823658514736182,df_precision_nc_w_demo_ip
80,0.5533458747648482,0.823658514736182,df_precision_nc_w_demo_ip
81,0.553465878559914,0.8237058928891277,df_precision_nc_w_demo_ip
82,0.5531790870773922,0.8234687471975608,df_precision_nc_w_demo_ip
83,0.5533458747648482,0.823658514736182,df_precision_nc_w_demo_ip
84,0.553640362689649,0.823547894784092,df_precision_nc_w_demo_ip
85,0.553240118311374,0.8235636819933674,df_precision_nc_w_demo_ip
86,0.553465878559914,0.8237058928891277,df_precision_nc_w_demo_ip
87,0.5532457081545065,0.823453147353362,df_precision_nc_w_demo_ip
88,0.553240118311374,0.8235636819933674,df_precision_nc_w_demo_ip
89,0.5533333333333333,0.823579418344519,df_precision_nc_w_demo_ip
90,0.5534532116657721,0.8236267668634818,df_precision_nc_w_demo_ip
91,0.5532457081545065,0.823453147353362,df_precision_nc_w_demo_ip
92,0.5531199569661108,0.8235162273623812,df_precision_nc_w_demo_ip
93,0.5533476548514142,0.823532044396706,df_precision_nc_w_demo_ip
94,0.5534067508281851,0.8234846449995523,df_precision_nc_w_demo_ip
95,0.5534532116657721,0.8236267668634818,df_precision_nc_w_demo_ip
96,0.5533333333333333,0.823579418344519,df_precision_nc_w_demo_ip
97,0.5533941507915213,0.8236740899740631,df_precision_nc_w_demo_ip
98,0.5531790870773922,0.8234687471975608,df_precision_nc_w_demo_ip
