run,base_recall_micro,crc_recall_micro,rcps_recall_micro,ltt_recall_micro,base_recall_macro,crc_recall_macro,rcps_recall_macro,ltt_recall_macro,base_recall_weighted,crc_recall_weighted,rcps_recall_weighted,ltt_recall_weighted,base_recall_samples,crc_recall_samples,rcps_recall_samples,ltt_recall_samples,base_precision_micro,crc_precision_micro,rcps_precision_micro,ltt_precision_micro,base_precision_macro,crc_precision_macro,rcps_precision_macro,ltt_precision_macro,base_precision_weighted,crc_precision_weighted,rcps_precision_weighted,ltt_precision_weighted,base_precision_samples,crc_precision_samples,rcps_precision_samples,ltt_precision_samples,base_avg_prediction_set_size,base_total_false_positives,base_total_false_negatives,crc_avg_prediction_set_size,crc_total_false_positives,crc_total_false_negatives,rcps_avg_prediction_set_size,rcps_total_false_positives,rcps_total_false_negatives,ltt_avg_prediction_set_size,ltt_total_false_positives,ltt_total_false_negatives,with_demographics
30,0.1877899877899878,0.7013431013431013,0.7013431013431013,0.7538461538461538,0.11180057136048165,0.502504841708549,0.502504841708549,0.5654679285810504,0.1877899877899878,0.7013431013431013,0.7013431013431013,0.7538461538461538,0.20220193340494091,0.7387218045112782,0.7387218045112782,0.7890708915145005,0.6152,0.5011341825161403,0.5011341825161403,0.4818167629155611,0.36498978824035255,0.36211512788542605,0.36211512788542605,0.3637812249580696,0.6258532538442244,0.6180981061295088,0.6180981061295088,0.6187578500758929,0.20381310418904403,0.5430988184747583,0.5430988184747583,0.5330290010741139,0.3356605800214823,481,3326,1.538936627282492,2859,1223,1.538936627282492,2859,1223,1.7204618689581095,3320,1008,True
31,0.5066893699829725,0.6952079785940161,0.7158842130868401,0.8343468742398443,0.27478604081168384,0.4451517227719353,0.472854059443462,0.6598416152760592,0.5066893699829725,0.6952079785940161,0.7158842130868401,0.8343468742398443,0.5513680257510729,0.744098712446352,0.7634120171673819,0.8678916309012875,0.6992279288351796,0.5838610827374873,0.5662882432172407,0.4771841958820256,0.38388100358422933,0.3740182459843095,0.3737207327978807,0.3735443601892132,0.6199696999657358,0.6086940406156688,0.6085818770390188,0.607212587699577,0.5503844778254648,0.6419885550786838,0.6316165951359084,0.5477467811158798,0.7990879828326181,896,2028,1.3130364806866952,2037,1253,1.3940450643776825,2254,1168,1.9281115879828326,3758,681,True
32,0.3137730358874879,0.7209020368574199,0.7570320077594569,0.0,0.235347478932469,0.609702719620861,0.6501057438727518,0.0,0.3137730358874879,0.7209020368574199,0.7570320077594569,0.0,0.33069280343716434,0.7444951664876477,0.7802094522019334,0.0,0.49616564417177916,0.44018359490672193,0.4358509004607008,0.0,0.3727372681320069,0.370866102052791,0.37212705572987903,0.0,0.6037746569396764,0.5969201512829202,0.5983273814930842,0.0,0.3322592194772646,0.490422484783387,0.48594701038310056,0.0,0.7003222341568206,1314,2830,1.813641245972073,3781,1151,1.9234693877551021,4041,1002,0.0,0,4124,True
33,0.09559717830211627,0.6708829968377523,0.6708829968377523,0.0,0.054375231213382814,0.4970748938587383,0.4970748938587383,0.0,0.09559717830211627,0.6708829968377523,0.6708829968377523,0.0,0.10357334766254701,0.7054003224073079,0.7054003224073079,0.0,0.563845050215208,0.4760918349732436,0.4760918349732436,0.0,0.3100043787629994,0.35924806982208796,0.35924806982208796,0.0,0.5575742441181675,0.6053074116958428,0.6053074116958428,0.0,0.10491671144545943,0.5112394769837005,0.5112394769837005,0.0,0.18726491133799034,304,3718,1.5564212788823213,3035,1353,1.5564212788823213,3035,1353,0.0,0,4111,True
34,0.206298828125,0.68310546875,0.732177734375,0.0,0.13592336130856503,0.5556296261191547,0.6171289680357093,0.0,0.20629882812500003,0.68310546875,0.732177734375,0.0,0.21856528747984955,0.7052659860290167,0.7521493820526599,0.0,0.5392469687300574,0.4464656135311951,0.4343858632676709,0.0,0.35161216005533563,0.36390496722885013,0.3659218606518668,0.0,0.5906808052776978,0.5964723624482658,0.5990028321268103,0.0,0.2229983879634605,0.4872828228550958,0.4772075944832527,0.0,0.42101020956475016,722,3251,1.683772165502418,3469,1298,1.8549167114454594,3905,1097,0.0,0,4096,True
35,0.3749695641587533,0.6971025079133187,0.6971025079133187,0.7584611638665693,0.2076062096732172,0.48208794517930137,0.48208794517930137,0.568069536713688,0.37496956415875327,0.6971025079133187,0.6971025079133187,0.7584611638665693,0.4072137302225798,0.7398766425315098,0.7398766425315098,0.7960579243765085,0.6742556917688266,0.5249358269160249,0.5249358269160249,0.483695652173913,0.38069428810756606,0.3642564334863804,0.3642564334863804,0.36434909528883835,0.6072313998304167,0.6006530227511132,0.6006530227511132,0.6011593217619892,0.4081523196567444,0.5778582283007061,0.5778582283007061,0.541744882452847,0.612496647894878,744,2567,1.4625905068382945,2591,1244,1.4625905068382945,2591,1244,1.7270045588629659,3325,992,True
36,0.14344560213229948,0.6634359098618852,0.7218318391083112,0.7218318391083112,0.08302414940604015,0.47059646410326134,0.5410783064421752,0.5410783064421752,0.14344560213229948,0.6634359098618852,0.7218318391083112,0.7218318391083112,0.15578834273435402,0.7048079505774912,0.7610797743755037,0.7610797743755037,0.6109391124871001,0.5105351482379266,0.49215265157773,0.49215265157773,0.3532557245627837,0.3645742975803794,0.3691523339492315,0.3691523339492315,0.5899473053817746,0.591069150172398,0.5920888712458929,0.5920888712458929,0.15699704539349987,0.5551526546691735,0.5473632375324559,0.5473632375324559,0.2602739726027397,377,3535,1.440504969110932,2625,1389,1.625839376846629,3074,1148,1.625839376846629,3074,1148,True
37,0.14822954822954823,0.7062271062271063,0.7062271062271063,0.0,0.11445811334592766,0.6026658762952367,0.6026658762952367,0.0,0.14822954822954823,0.7062271062271063,0.7062271062271063,0.0,0.15545087483176312,0.7267833109017496,0.7267833109017496,0.0,0.4683641975308642,0.42108328479906815,0.42108328479906815,0.0,0.36477782638879086,0.36180000860090655,0.36180000860090655,0.0,0.5820273202671338,0.595778605118423,0.595778605118423,0.0,0.15818752803947958,0.4602512337371018,0.4602512337371018,0.0,0.34885598923283984,689,3488,1.848721399730821,3976,1203,1.848721399730821,3976,1203,0.0,0,4095,True
38,0.09335596508244423,0.6597963142580019,0.7436954413191077,0.0,0.057804461420066115,0.48330983101903263,0.5675281613266192,0.0,0.09335596508244423,0.6597963142580019,0.7436954413191077,0.0,0.10016111707841031,0.6956229860365198,0.7792696025778733,0.0,0.5563583815028902,0.5022148394241418,0.48752185662056907,0.0,0.3822226299195477,0.3685249296567228,0.3734426155934538,0.0,0.6131343732818187,0.6105202812704056,0.6111992571394783,0.0,0.10123523093447906,0.5059523809523809,0.5104278553526674,0.0,0.1858216970998926,307,3739,1.4548872180451127,2697,1403,1.689312567132116,3224,1057,0.0,0,4124,True
39,0.3204633204633205,0.703426640926641,0.7439671814671814,0.0,0.20052722519912589,0.5466302134400585,0.5997428707174124,0.0,0.3204633204633205,0.703426640926641,0.7439671814671814,0.0,0.34553499597747384,0.7359882005899705,0.7736658621614374,0.0,0.6063926940639269,0.4753750815394651,0.46125074805505684,0.0,0.37954497421425737,0.3710632318524681,0.37218324550458476,0.0,0.6024750001434332,0.597655748327614,0.5973705612135326,0.0,0.344551711808349,0.5288727987843032,0.5146598730669527,0.0,0.587288817377313,862,2816,1.6444086886564762,3217,1229,1.7924376508447304,3601,1061,0.0,0,4144,True
40,0.07796610169491526,0.6893462469733657,0.6893462469733657,0.0,0.058852550125400103,0.5718328007588248,0.5718328007588248,0.0,0.07796610169491526,0.6893462469733657,0.6893462469733657,0.0,0.08232445520581114,0.7145547484530536,0.7145547484530536,0.0,0.4916030534351145,0.4553014553014553,0.4553014553014553,0.0,0.35941092427739313,0.37455286761984824,0.37455286761984824,0.0,0.6071417666364104,0.5997110118099412,0.5997110118099412,0.0,0.08461124562819478,0.4698681732580038,0.4698681732580038,0.0,0.17621737960721012,333,3808,1.6822706483723433,3406,1283,1.6822706483723433,3406,1283,0.0,0,4130,True
41,0.35235063663075417,0.725024485798237,0.7497551420176298,0.0,0.26631545783422594,0.6532483805997655,0.6845250627491053,0.0,0.35235063663075417,0.725024485798237,0.7497551420176298,0.0,0.367465016146394,0.7365446716899893,0.759956942949408,0.0,0.49878682842287697,0.4118219749652295,0.4053481599152767,0.0,0.37606364159410566,0.3681857571006799,0.36685561476511896,0.0,0.6288738874604527,0.6186387596114603,0.6160886815364276,0.0,0.3699766774309294,0.4456404736275565,0.4361320416218155,0.0,0.7763724434876211,1446,2645,1.9348762109795479,4229,1123,2.0328310010764263,4492,1022,0.0,0,4084,True
42,0.3824096385542169,0.7043373493975904,0.7510843373493976,0.0,0.27599256562125407,0.5806316055196753,0.6276220513734998,0.0,0.3824096385542169,0.7043373493975904,0.7510843373493976,0.0,0.4052024671493698,0.7295521587556986,0.7752748726200054,0.0,0.5345234085550691,0.4531782945736434,0.44790918235378646,0.0,0.38194753571311235,0.37235955957856226,0.37324230635823835,0.0,0.6036043544084156,0.596202374968902,0.5982803890333903,0.0,0.4060069723786538,0.512916778403504,0.5073299365334764,0.0,0.7961920085813892,1382,2563,1.7296862429605793,3527,1227,1.8661839635290962,3842,1033,0.0,0,4150,True
43,0.33373727581192436,0.7069801260300533,0.7069801260300533,0.0,0.2915493433868111,0.6430362580884526,0.6430362580884526,0.0,0.33373727581192436,0.7069801260300533,0.7069801260300533,0.0,0.34380875637926406,0.7210582863282299,0.7210582863282299,0.0,0.4498529892192094,0.4049139367018323,0.4049139367018323,0.0,0.3823033349939193,0.3688751465341022,0.3688751465341022,0.0,0.6180973877229258,0.6111754843423852,0.6111754843423852,0.0,0.3430477213716536,0.45098039215686275,0.45098039215686275,0.0,0.8221864088100994,1684,2749,1.9349986569970454,4287,1209,1.9349986569970454,4287,1209,0.0,0,4126,True
44,0.10216492337630746,0.7234249574312819,0.7234249574312819,0.0,0.054724664636860744,0.5853898347816363,0.5853898347816363,0.0,0.10216492337630746,0.7234249574312819,0.7234249574312819,0.0,0.1115735767991407,0.751342642320086,0.751342642320086,0.0,0.6306306306306306,0.45432325084020775,0.45432325084020775,0.0,0.33047455688965127,0.3685064300983169,0.3685064300983169,0.0,0.5735887025271695,0.6013136355258555,0.6013136355258555,0.0,0.11211063372717509,0.4870211242391693,0.4870211242391693,0.0,0.17883995703544575,246,3691,1.7577873254564984,3572,1137,1.7577873254564984,3572,1137,0.0,0,4111,True
45,0.13437195715676728,0.6901168451801363,0.7429406037000974,0.0,0.0936917999208493,0.5635701676314224,0.62736030334933,0.0,0.13437195715676728,0.6901168451801363,0.7429406037000974,0.0,0.14222401289282838,0.7147461724415793,0.7656459844211657,0.0,0.5655737704918032,0.4646779216521882,0.44334689134224287,0.0,0.38714596915260086,0.37645674190391754,0.3720811768517571,0.0,0.6155760851284006,0.617650842051458,0.6119207982824604,0.0,0.14544721998388396,0.5149073327961321,0.49480705524218815,0.0,0.26215417673918884,424,3556,1.6387322052108515,3266,1273,1.8490464679022294,3832,1056,0.0,0,4108,True
46,0.07621134648161675,0.7078159240321402,0.7078159240321402,0.0,0.06099885244972611,0.5561597571794513,0.5561597571794513,0.0,0.07621134648161675,0.7078159240321402,0.7078159240321402,0.0,0.0794417606011809,0.736983360171766,0.736983360171766,0.0,0.4151193633952255,0.4575790964898473,0.4575790964898473,0.0,0.3660246978698203,0.36287789506565954,0.36287789506565954,0.0,0.6263904774017588,0.6017597388265645,0.6017597388265645,0.0,0.07890499194847021,0.4850152084451601,0.4850152084451601,0.0,0.202361782071927,441,3794,1.7050456253354804,3446,1200,1.7050456253354804,3446,1200,0.0,0,4107,True
47,0.37181996086105673,0.7196673189823874,0.7451076320939335,0.0,0.25913402131627955,0.5940557904154957,0.6224838391618415,0.0,0.37181996086105673,0.7196673189823874,0.7451076320939335,0.0,0.39217531594514654,0.7436138746974993,0.7694272653939231,0.0,0.537862703467799,0.440749063670412,0.4342743085258055,0.0,0.3716975351891416,0.3643970851658502,0.36387588903589196,0.0,0.6224390765901422,0.6161856475119222,0.6159773760427281,0.0,0.39222013085955004,0.5044814914403513,0.4964596217621223,0.0,0.7598816886259747,1306,2568,1.7948373218607152,3733,1146,1.8859908577574618,3968,1042,0.0,0,4088,True
48,0.21696061850688572,0.6868808891036482,0.7337521140372071,0.0,0.14261588042847959,0.5769068745428401,0.6300299211306132,0.0,0.21696061850688572,0.6868808891036482,0.7337521140372071,0.0,0.23293927995701236,0.71104245029554,0.7569854916711446,0.0,0.577491961414791,0.45034056708379533,0.4371042026482441,0.0,0.377513055404747,0.3750429507369694,0.37313710617470336,0.0,0.5972022906303754,0.5977968119567406,0.5955457572428693,0.0,0.23361096184846858,0.5086423070034032,0.4933727386709654,0.0,0.41778613648576035,657,3241,1.6961311123052123,3470,1296,1.8667383127350887,3911,1102,0.0,0,4139,True
49,0.21854465806765636,0.6887320515940618,0.7330250669262595,0.0,0.14719339367779521,0.5564616130201716,0.6099122908275342,0.0,0.21854465806765636,0.6887320515940618,0.7330250669262595,0.0,0.23227712137486572,0.71468850698174,0.7580558539205156,0.0,0.5458966565349544,0.45287245959353495,0.4393232205367561,0.0,0.3739483301332962,0.36634729881452194,0.3663425179547146,0.0,0.6088180996017566,0.6059359765302862,0.6063580070275179,0.0,0.2365735767991407,0.49906015037593987,0.48576799140708915,0.0,0.4417293233082707,747,3211,1.6780343716433943,3419,1279,1.841031149301826,3844,1097,0.0,0,4109,True
50,0.18812606889811873,0.6953334962130466,0.7439530906425604,0.0,0.17041335374613523,0.5923583833133876,0.640634474138983,0.0,0.18812606889811873,0.6953334962130466,0.7439530906425604,0.0,0.19217321140398064,0.7151694459386767,0.763986013986014,0.0,0.41264737406216506,0.43049463016185147,0.42754844144903115,0.0,0.3738130195502662,0.3675523224521953,0.368545117742832,0.0,0.6237417673644375,0.6093717205799595,0.6105370847900643,0.0,0.19566971490048413,0.4670073516227362,0.46503496503496505,0.0,0.5018827326519634,1096,3323,1.7781065088757397,3765,1247,1.9155459924690694,4077,1048,0.0,0,4093,True
51,0.22573583069812697,0.673801994648504,0.7209924592556556,0.0,0.15685495967907628,0.5425098808974572,0.5903050204453719,0.0,0.22573583069812697,0.673801994648504,0.7209924592556556,0.0,0.23965609887157444,0.6996238581407845,0.7463729177861365,0.0,0.5491124260355029,0.4576999339061467,0.4496359223300971,0.0,0.37996706315582607,0.3685470918599118,0.3684014875452504,0.0,0.6121122029273124,0.602649585595144,0.602791906327529,0.0,0.24261149919398173,0.5089557585527494,0.5026867275658248,0.0,0.4540569586243955,762,3183,1.6260075228371844,3282,1341,1.771090811391725,3628,1147,0.0,0,4111,True
52,0.3839590443686007,0.6994149195514383,0.749878108239883,0.0,0.26948251711208626,0.5688282882658758,0.6259510108087597,0.0,0.3839590443686007,0.6994149195514383,0.749878108239883,0.0,0.40640991112308106,0.725962833288446,0.7751144626986265,0.0,0.5064308681672026,0.44926401503288443,0.4388643173063205,0.0,0.3586533497016419,0.36744275833186096,0.3673695775677576,0.0,0.591813365108155,0.6022027879083182,0.6004512601786718,0.0,0.40636502379028644,0.5021097046413502,0.4917407307657779,0.0,0.8375976299488285,1535,2527,1.7199030433611635,3517,1233,1.8876918933476974,3933,1026,0.0,0,4102,True
53,0.1289774107359728,0.7024532426524168,0.7024532426524168,0.0,0.0807083722635738,0.5500945747966247,0.5500945747966247,0.0,0.1289774107359728,0.7024532426524168,0.7024532426524168,0.0,0.1381720430107527,0.7345430107526881,0.7345430107526881,0.0,0.6103448275862069,0.47581441263573543,0.47581441263573543,0.0,0.3978621333590908,0.3707361040622283,0.3707361040622283,0.0,0.6204638772581222,0.6015196492039805,0.6015196492039805,0.0,0.14099462365591398,0.5139336917562723,0.5139336917562723,0.0,0.23387096774193547,339,3586,1.6338709677419354,3186,1225,1.6338709677419354,3186,1225,0.0,0,4117,True
54,0.10833130920573233,0.6776779208161282,0.7335438426038378,0.0,0.0927895006006022,0.5802179980589843,0.6513607716800555,0.0,0.10833130920573233,0.6776779208161282,0.7335438426038378,0.0,0.11120064464141821,0.6966156325543916,0.7493956486704271,0.0,0.4276126558005753,0.4313543599257885,0.4162646450723639,0.0,0.34561734561734564,0.36908689746831264,0.36915390869728953,0.0,0.5838079282334809,0.603527056484914,0.6035151739627279,0.0,0.11925866236905722,0.4644999552332349,0.4419822723609992,0.0,0.2801504163309159,597,3671,1.7373086220789686,3678,1327,1.9486972871340318,4235,1097,0.0,0,4117,True
55,0.10749578211617257,0.7245119305856833,0.7245119305856833,0.0,0.09147688167165624,0.6398125374217546,0.6398125374217546,0.0,0.10749578211617257,0.7245119305856833,0.7245119305856833,0.0,0.11197428341816233,0.7444414679882132,0.7444414679882132,0.0,0.4442231075697211,0.42278481012658226,0.42278481012658226,0.0,0.3779736372020184,0.3721238463960632,0.3721238463960632,0.0,0.6123183765368748,0.601836320839105,0.601836320839105,0.0,0.11465309402625234,0.4702205554067327,0.4702205554067327,0.0,0.2689525850522368,558,3703,1.9046343423519958,4104,1143,1.9046343423519958,4104,1143,0.0,0,4149,True
56,0.2163799370002423,0.667312818027623,0.7140780227768355,0.7140780227768355,0.132008662619008,0.49749204390760154,0.5480753617714961,0.5480753617714961,0.21637993700024233,0.667312818027623,0.7140780227768355,0.7140780227768355,0.23414830736163353,0.7017732401934443,0.7479849543256314,0.7479849543256314,0.5591734502191609,0.4939910313901345,0.4827981651376147,0.4827981651376147,0.3457222621612139,0.3679517827674245,0.36965736113096054,0.36965736113096054,0.5808530347650159,0.591613617275123,0.5931719696113388,0.5931719696113388,0.23522299838796346,0.5330467490596453,0.531166039763568,0.531166039763568,0.4290703922622246,704,3234,1.49785061794734,2821,1373,1.6399785061794734,3157,1180,1.6399785061794734,3157,1180,True
57,0.24106925880923452,0.6889428918590522,0.7370595382746051,0.0,0.1784191740882972,0.5738555261467955,0.620900856118389,0.0,0.24106925880923455,0.6889428918590522,0.7370595382746051,0.0,0.25288745635240395,0.7119258662369057,0.7597367714208971,0.0,0.4942700548081714,0.4538904899135447,0.4455052878965922,0.0,0.36648590848014456,0.3730305554926479,0.37181817280518265,0.0,0.6011234554467787,0.6047875068352685,0.6049178690119998,0.0,0.2571850658071448,0.4909123466738293,0.48540603455994263,0.0,0.5390813859790492,1015,3123,1.67767929089444,3411,1280,1.8286328229922106,3775,1082,0.0,0,4115,True
58,0.20378457059679767,0.7205240174672489,0.7205240174672489,0.0,0.15756037615387722,0.6453166170397097,0.6453166170397097,0.0,0.20378457059679767,0.7205240174672489,0.7205240174672489,0.0,0.2137476459510358,0.7358084476728545,0.7358084476728545,0.0,0.49616066154754873,0.4149203688181056,0.4149203688181056,0.0,0.3803296022413491,0.3718315737060598,0.3718315737060598,0.0,0.6168644886150805,0.6093317819656018,0.6093317819656018,0.0,0.22069769527396643,0.4383014976235315,0.4383014976235315,0.0,0.45547484530535376,853,3282,1.9257465698143663,4188,1152,1.9257465698143663,4188,1152,0.0,0,4122,True
59,0.21657754010695188,0.712688381137579,0.7489061740398639,0.7489061740398639,0.13736708154107716,0.5236274678190793,0.5713270885119236,0.5713270885119236,0.21657754010695188,0.712688381137579,0.7489061740398639,0.7489061740398639,0.23196567444355054,0.7489943684633951,0.7827835880933226,0.7827835880933226,0.6319148936170212,0.5072664359861592,0.48804055124346585,0.48804055124346585,0.401626231440299,0.37141362014127033,0.37113716047879586,0.37113716047879586,0.6275253996583733,0.610964530750771,0.6104729610928971,0.6104729610928971,0.23665862161437382,0.5660141235362475,0.5475105032627157,0.5475105032627157,0.37811745776347544,519,3223,1.550013408420488,2848,1182,1.692947170823277,3232,1033,1.692947170823277,3232,1033,True
60,0.09412049358819259,0.710379869344302,0.710379869344302,0.0,0.06222522681364676,0.5588155159571274,0.5588155159571274,0.0,0.09412049358819259,0.710379869344302,0.710379869344302,0.0,0.1006991126646948,0.7430760957246572,0.7430760957246572,0.0,0.5517730496453901,0.46662428480610296,0.46662428480610296,0.0,0.3771752397558849,0.3693678953796768,0.3693678953796768,0.0,0.6036085875530784,0.59825297531734,0.59825297531734,0.0,0.10325356278569509,0.49475665501478894,0.49475665501478894,0.0,0.18956708792686205,316,3744,1.6918526485614414,3356,1197,1.6918526485614414,3356,1197,0.0,0,4133,True
61,0.1830541393542122,0.6518572469045885,0.7108521485797523,0.7965525613012867,0.1025054545306081,0.4420327051965966,0.5012306256584801,0.6128270438191458,0.1830541393542122,0.6518572469045885,0.7108521485797523,0.7965525613012867,0.19930163846360463,0.6932581251678753,0.7522159548751007,0.8336019339242546,0.66431718061674,0.5626571668063705,0.5346968590211834,0.4764740052279988,0.3865155103717965,0.378447779794606,0.3744907916448638,0.3672393735787916,0.6004249432914471,0.602882379298313,0.6010822773211687,0.5975802994784998,0.19997313994090787,0.5795505416778585,0.5790133404960158,0.5302623332437998,0.30486167069567555,381,3365,1.2817620198764437,2087,1434,1.470856835885039,2548,1191,1.849583669084072,3605,838,True
62,0.06525958272683163,0.717855409995148,0.717855409995148,0.0,0.060432390420869155,0.6216749694151316,0.6216749694151316,0.0,0.06525958272683163,0.717855409995148,0.717855409995148,0.0,0.0671059709521248,0.7381656804733728,0.7381656804733728,0.0,0.4190031152647975,0.42735413056036975,0.42735413056036975,0.0,0.367594271963204,0.3707585805349874,0.3707585805349874,0.0,0.5666816709997275,0.6012523514664714,0.6012523514664714,0.0,0.07181280258203335,0.45875918952842026,0.45875918952842026,0.0,0.17267348036578806,373,3853,1.862291554599247,3965,1163,1.862291554599247,3965,1163,0.0,0,4122,True
63,0.06471306471306472,0.6788766788766789,0.7536019536019536,0.0,0.045715442451578735,0.5841024721053718,0.6611919606845303,0.0,0.06471306471306472,0.6788766788766789,0.7536019536019536,0.0,0.06852996506315506,0.6972588013974738,0.7722386455253964,0.0,0.4522184300341297,0.42217160212604404,0.4137283818206194,0.0,0.3247871434653044,0.36544829568161613,0.36513844084389385,0.0,0.5795374229856989,0.6105050488356936,0.6099205134246153,0.0,0.06920182746573501,0.4252889008331094,0.4240347576816268,0.0,0.15748454716474067,321,3830,1.7696855683955925,3805,1315,2.0045686643375435,4373,1009,0.0,0,4095,True
64,0.3361425475559836,0.7279075367204431,0.7558391524199374,0.0,0.23604107282820416,0.616896122602412,0.6524242661864802,0.0,0.3361425475559836,0.7279075367204431,0.7558391524199374,0.0,0.3591946308724832,0.751275167785235,0.7771812080536913,0.0,0.5493900039354584,0.4601918100167453,0.45139488064423355,0.0,0.3833114018250847,0.3833759404392543,0.3830871267596083,0.0,0.6083005341407333,0.6041685041613079,0.6043294756861765,0.0,0.361744966442953,0.5105145413870246,0.49991051454138696,0.0,0.6821476510067114,1145,2757,1.763489932885906,3546,1130,1.8668456375838927,3815,1014,0.0,0,4153,True
65,0.3598255391325418,0.6995396171553186,0.7269202810758421,0.6668282045069057,0.23619573382858716,0.5303882796009978,0.5637068440991495,0.49368176428063176,0.3598255391325418,0.6995396171553186,0.7269202810758421,0.6668282045069057,0.38591776404192424,0.735958075786079,0.7620263370061812,0.7042461703843053,0.5629264594389689,0.4781384564425306,0.4681647940074906,0.4876838561049087,0.36424852325574003,0.36561783547686577,0.3662963662807898,0.36392169003457453,0.5892961807496183,0.5934955508250825,0.5931690037513192,0.5927422141081669,0.38542506494669887,0.5257995162590702,0.5146018095494043,0.533010839380095,0.708949207202365,1153,2642,1.6226820747110993,3151,1240,1.722117710292932,3408,1127,1.516527815103467,2891,1375,True
66,0.38811445341159206,0.7021276595744681,0.7456590853509415,0.7260943996087063,0.2395011606017742,0.5197042887115838,0.5759082982094307,0.5508767306031411,0.38811445341159206,0.7021276595744681,0.7456590853509415,0.7260943996087063,0.4141590542718968,0.7357603439011284,0.7770016120365395,0.7585975282106394,0.5952738184546137,0.5000870928409685,0.4755146600124766,0.48584519718540337,0.36680919760829506,0.3687569254579713,0.3666402306055933,0.36752070588963887,0.5986411657117054,0.6049858637923275,0.6038428712349817,0.6041597829031323,0.41026329930145083,0.5572272971520688,0.5364947161024538,0.5461669353394232,0.7162815690488984,1079,2502,1.5424502955400323,2870,1218,1.7227297152068781,3363,1040,1.6418592154755507,3142,1120,True
67,0.3704330994435035,0.7203000241954997,0.7403822888942657,0.0,0.28460781922382666,0.6329987262518718,0.6566581225898626,0.0,0.3704330994435035,0.7203000241954997,0.7403822888942657,0.0,0.38924731182795697,0.7379032258064516,0.7567204301075269,0.0,0.5,0.43113685734974655,0.4261244951956552,0.0,0.3797353844178124,0.3758408561572706,0.37503399334861864,0.0,0.6036859563835739,0.6025961104156332,0.601459168047527,0.0,0.38745519713261645,0.4844534050179211,0.4773297491039426,0.0,0.8231182795698925,1531,2602,1.8561827956989247,3928,1156,1.9303763440860215,4121,1073,0.0,0,4133,True
68,0.33260500121388686,0.7118232580723477,0.7358582180140811,0.0,0.2562627169830537,0.6100538290242206,0.6355551183693604,0.0,0.33260500121388686,0.7118232580723477,0.7358582180140811,0.0,0.348252688172043,0.7330645161290322,0.7567204301075269,0.0,0.4894605216148625,0.4319387153800825,0.42666103603603606,0.0,0.37420047596682426,0.3696179574147352,0.36870077213187874,0.0,0.596348877158582,0.5936287013771063,0.5932206316093814,0.0,0.344847670250896,0.4836917562724014,0.4758064516129032,0.0,0.7524193548387097,1429,2749,1.824731182795699,3856,1187,1.9096774193548387,4073,1088,0.0,0,4119,True
69,0.08042635658914729,0.6579457364341085,0.718265503875969,0.718265503875969,0.051984959681055765,0.489124642256451,0.5518994022640908,0.5518994022640908,0.08042635658914729,0.6579457364341085,0.718265503875969,0.718265503875969,0.08671140939597316,0.6911409395973155,0.7511409395973154,0.7511409395973154,0.5424836601307189,0.5053963528098251,0.4854289456450557,0.4854289456450557,0.36830102427757144,0.3738073418907781,0.3715887918688137,0.3715887918688137,0.589767432888136,0.5978618895303656,0.5965340458235924,0.5965340458235924,0.08791946308724832,0.5371812080536913,0.5326174496644295,0.5326174496644295,0.16429530201342282,280,3796,1.4426845637583892,2658,1412,1.639731543624161,3143,1163,1.639731543624161,3143,1163,True
70,0.34302467627656974,0.711702907402883,0.7402882970925971,0.7908624480820914,0.2182942627473893,0.5207198566921282,0.5500310822672331,0.6134016540231194,0.34302467627656974,0.711702907402883,0.7402882970925971,0.7908624480820914,0.3667834051724138,0.7475754310344828,0.7759967672413793,0.8243534482758621,0.5862212943632568,0.511142305667661,0.5016556291390728,0.4801958166444148,0.3737221651671237,0.3733009052113034,0.3723118759316086,0.3714852941674825,0.6006958538601113,0.6082775299227834,0.6076592957708535,0.6060614620831952,0.3690283764367816,0.5715247844827587,0.5660470545977011,0.5492995689655171,0.6452047413793104,991,2689,1.535290948275862,2786,1180,1.6271551724137931,3010,1063,1.8160021551724137,3504,856,True
71,0.3452729044834308,0.6942007797270955,0.7292884990253411,0.0,0.24598324235271132,0.5663750136853486,0.6036719839045331,0.0,0.3452729044834308,0.6942007797270955,0.7292884990253411,0.0,0.3636852001074402,0.7199838839645447,0.7540961590115498,0.0,0.5113677372789607,0.4413632842757552,0.4384063278160246,0.0,0.3653944736303097,0.36198151441913246,0.36381594805680884,0.0,0.5971787703601893,0.595970165716673,0.5979382702445785,0.0,0.3657444713045035,0.4938221864088101,0.4905094457874474,0.0,0.7442922374429224,1354,2687,1.7338168143969916,3606,1255,1.8337362342197152,3834,1111,0.0,0,4104,True
72,0.22361748369958948,0.6759236899299687,0.7220478145375513,0.0,0.14132641337044796,0.5721109635248309,0.6212050643881785,0.0,0.22361748369958948,0.6759236899299687,0.7220478145375513,0.0,0.24193981730252553,0.7005642127888232,0.7467759269210102,0.0,0.5886840432294977,0.43871473354231977,0.42953598620887806,0.0,0.3658981496868207,0.369454316170508,0.3686385459644863,0.0,0.5963104218089801,0.587605858680561,0.5868621801351955,0.0,0.24435787211176788,0.485133440802436,0.47514777001612035,0.0,0.42262224610424504,647,3215,1.7141321869962385,3581,1342,1.870231058570661,3971,1151,0.0,0,4141,True
